freq_beautiful,freq_coca_general,freq_acl,cos_target,euclidean_distance,posMASC,is_problematic,word_length,count_vowel,y,posMASC_le
6824491,6019,2574,0.5023397207260132,6.325973987579346,NN,0,3,1,0,3
701170205,846483,101850,0.7632330060005188,3.156353712081909,RB,0,5,2,1,5
124620318,17604,6304,0.5856071710586548,5.002100944519043,NN,0,7,3,1,3
21578895,7276,277,0.5879517793655396,4.6475911140441895,JJ,0,11,4,1,0
26551803,6108,4260,0.4066529870033264,6.2719807624816895,NN,0,10,4,1,3
14024814,24520,2099,0.5502409338951111,4.894815921783447,VB,0,6,3,1,8
127719981,108946,605,0.5250214790900909,5.97726847322984,NN,0,5,2,1,3
719980257,455925,142062,0.6014455477481419,4.286167741032566,VBN,0,3,2,1,11
1544771673,560978,164105,0.6160838007926941,3.9496045112609863,RBR,0,4,2,1,6
311757793,67115,38419,0.6696632504463196,4.0234551429748535,JJ,0,7,3,0,0
280930,0,24,0.09764646738767624,7.359861373901367,NN,0,4,2,1,3
81894680,81752,24716,0.4250186571609771,5.475232642517722,JJ,0,4,2,1,0
8733670,37424,1599,0.5822935700416565,4.901277542114258,VBD,0,6,2,1,9
33056477,85484,4609,0.518927812576294,4.623876094818115,VBD,0,5,1,1,9
451092583,834997,15591,0.6669743061065674,4.3523850440979,NNS,1,4,2,0,4
5070333,1125,45,0.537039577960968,5.294871807098389,NN,0,4,1,1,3
4081957,6077,131,0.5077548027038574,4.773387908935547,VB,0,5,3,1,8
99143011,72215,25816,0.6850663850993363,3.586715566231806,RB,0,6,3,1,5
1822797,5966,13,0.49871084094047546,5.291920185089111,VBD,0,6,2,1,9
114384208,319415,9466,0.7437770366668701,3.7799675464630127,VB,0,3,0,1,8
171687825,144261,5724,0.6520438194274902,5.0313005447387695,NN,0,4,2,1,3
87661475,44348,8026,0.5522933602333069,4.982410430908203,JJ,0,4,2,1,0
519537222,159496,6681,0.4765881896018982,5.834857940673828,NN,0,7,3,0,3
20336105,26803,177,0.8667409420013428,3.429337978363037,NN,0,3,1,0,3
59430375,91439,2833,0.5229460597038269,5.55683708190918,NN,0,4,1,1,3
34416555,21906,491,0.5508006556693419,5.2069359350580955,JJ,0,6,2,1,0
112837472,156616,3334,0.6965768337249756,3.9759740829467773,RB,0,4,2,1,5
34753530,22947,669,0.5913372039794922,5.2770867347717285,NN,0,6,2,1,3
89139125,121177,1016,0.668194591999054,5.070099353790283,NN,0,4,1,1,3
6382356,9420,158,0.4385623037815094,5.992156505584717,NNS,0,8,2,0,4
319376932,304665,40182,0.7546451091766357,3.4127979278564453,VBZ,0,4,2,1,13
480303376,752220,13695,0.7073758244514465,4.208652496337891,NNS,0,6,3,1,4
829969374,865430,38993,0.7703738212585449,2.938511371612549,RB,0,2,1,0,5
41706145,34674,650,0.44002392888069153,6.692273139953613,NN,0,3,2,1,3
2339959,4949,7,0.4869002401828766,5.796923637390137,JJ,0,5,1,0,0
0,25618,0,0.37225648760795593,7.005453586578369,JJ,0,7,3,0,0
187062316,47134,1074,0.520827054977417,5.12244987487793,VBG,0,5,2,0,10
13747486,14909,52,0.47261691093444824,6.291995048522949,NN,0,6,2,1,3
7697283,27462,413,0.5129374861717224,6.0871500968933105,NN,0,3,1,1,3
166811948,29332,50959,0.391459196805954,5.320023059844971,NNS,0,8,3,1,4
8495916,7333,131,0.6309190988540649,5.3063178062438965,VBN,0,7,3,1,11
1544771673,560978,164105,0.7013118267059326,3.6348743438720703,RBR,0,4,2,1,6
16635947,15496,330,0.37637224793434143,6.277242660522461,NN,0,5,2,0,3
24521102,42838,677,0.5099046230316162,4.667380332946777,NNS,0,7,3,1,4
187885878,66100,1031,0.5375023484230042,5.5280303955078125,JJ,0,7,3,0,0
19061871,94325,453,0.6767103672027588,3.8856422901153564,VBD,0,4,1,0,9
171687825,144261,5724,0.5175239619909862,5.479914057007582,NN,0,4,2,1,3
45494334,42777,17643,0.41549569368362427,5.291066646575928,VBG,0,6,3,1,10
649472,2305,12,0.40770500898361206,5.063918113708496,NN,0,4,1,0,3
156845267,2077536,11507,0.7193354964256287,3.6204795837402344,VBZ,0,3,1,1,13
639711198,447805,39974,0.7541245222091675,3.3303911685943604,RB,0,4,2,1,5
661844114,408282,134414,0.7776539921760559,2.9782750606536865,RB,0,4,1,0,5
127425045,123215,158678,0.6233319640159607,4.206161975860596,NN,0,6,2,1,3
16342426,29485,255,0.43106800728080924,6.165459061313706,NNS,0,4,2,0,4
73010727,50813,391,0.6051651264545765,5.437522352149522,NNS,0,9,5,0,4
15569554,8766,486,0.7319717407226562,3.70245361328125,NN,0,6,2,0,3
286237372,95400,19520,0.5010759830474854,5.231633186340332,VBD,0,6,2,1,9
119294241,59036,8232,0.6652651429176331,4.573686122894287,NN,0,5,2,0,3
37433033,61113,5321,0.6078961491584778,4.252504348754883,NN,0,4,1,1,3
18984710,14102,4871,0.5110833048820496,5.454659461975098,JJ,0,9,4,1,0
75985266,130342,1538,0.8037822842597961,3.217670202255249,NN,0,8,2,1,3
109553730,420804,3034,0.835186243057251,2.928969383239746,VB,0,4,1,1,8
1544771673,560978,164105,0.6921383142471313,3.6210906505584717,JJR,0,4,2,1,1
208371878,200610,29068,0.6617950797080994,4.343610763549805,JJ,0,5,1,0,0
24611878,59719,5252,0.5505144596099854,4.318797588348389,NN,0,7,2,0,3
306559205,361340,3263,0.7064937353134155,4.398758888244629,NN,0,4,2,1,3
100013194,116836,6115,0.4790070950984955,5.328884124755859,JJ,0,5,2,1,0
160850401,114140,1590,0.433791846036911,6.293006420135498,VBG,0,3,2,0,10
63559754,55835,769,0.6075490117073059,5.762140274047852,NN,0,5,1,0,3
0,0,0,0.009392831864412898,10.229163928419565,JJ,0,12,4,0,0
126645151,176548,4338,0.5157755613327026,5.029850006103516,VB,0,5,2,1,8
9474655,16282,3789,0.5290974974632263,4.300914764404297,RB,0,11,4,1,5
179428286,135474,18671,0.5870202779769897,4.77906608581543,VBD,0,5,2,1,9
156845267,2077536,11507,0.7062802314758301,3.6890060901641846,VBZ,0,3,1,1,13
2572142,0,23,0.32801222801208496,5.85540771484375,NN,0,3,1,1,3
6464990,6713,33,0.5470278288028584,5.982802428379112,NN,0,10,3,1,3
16075117,7207,80,0.5565680265426636,5.975557327270508,NN,0,10,2,1,3
661844114,408282,134414,0.7342928051948547,3.247692108154297,RB,0,4,1,1,5
156845267,2077536,11507,0.6985800862312317,3.75240159034729,VBZ,0,3,1,1,13
7430462,10016,83,0.7355037927627563,4.216339111328125,JJ,0,4,1,1,0
40401241,116290,1639,0.5187331438064575,5.617246150970459,NNS,0,4,2,0,4
42450144,93221,5048,0.7364906668663025,3.2776689529418945,RB,0,7,2,1,5
34675677,103130,7737,0.6406199336051941,3.7866830825805664,VBN,0,6,2,1,11
34079706,0,8274,0.5927373170852661,4.058264255523682,RBR,0,7,4,1,6
2383845,3157,56,0.33923324942588806,5.958071708679199,VBN,0,6,3,0,11
140688602,415915,30897,0.8137925863265991,3.0011661052703857,VB,0,4,2,0,8
201063526,73652,1689,0.6608889102935791,4.594893455505371,NN,0,4,2,1,3
2041402,5447,79,0.3160352408885956,6.208742618560791,NN,0,7,3,0,3
76707502,15056,2237,0.43287393450737,6.424166679382324,JJ,0,10,4,1,0
115205090,257102,10553,0.814074695110321,2.780413866043091,VB,0,3,1,0,8
123162607,39656,2016,0.5534401535987854,5.539862155914307,JJ,0,12,5,1,0
217856550,838695,5100,0.7445036768913269,3.5684289932250977,VBZ,0,5,1,1,13
64158347,59191,113514,0.5068528056144714,5.097275257110596,VBD,0,8,3,0,9
111882023,136714,12846,0.6556110382080078,3.7198596000671387,RB,0,4,2,1,5
4842423,5647,70,0.39432913064956665,5.730607032775879,NN,0,5,1,1,3
127425045,123215,158678,0.54192007885138,4.532482212074026,NNS,0,6,2,1,4
0,0,0,0.4565575420856476,5.8711018562316895,VBG,0,8,3,0,10
132428495,49354,267,0.5213090777397156,5.483241081237793,NN,0,4,1,1,3
47426506,212450,626,0.5855375637013935,4.7366615906341325,VBD,0,4,2,1,9
7906739,32410,162,0.5209107398986816,4.865617275238037,VB,0,6,3,1,8
23713001,29256,330,0.6580736637115479,4.735360145568848,NN,0,4,2,1,3
122592252,93689,10751,0.6338527158132068,4.602364939421239,JJ,0,5,2,1,0
135132664,213654,15739,0.7100110650062561,3.676079750061035,JJ,0,3,1,1,0
10756065,12720,4906,0.40118668212236913,5.267053027009146,VBN,0,9,3,1,11
334923368,422266,49776,0.8359610438346863,2.974817991256714,RB,0,4,1,1,5
66395121,138024,8719,0.6734825372695923,3.87813138961792,RB,0,6,2,0,5
100264634,147198,7112,0.7928310036659241,3.202221393585205,RB,0,4,2,0,5
827105,0,2013,0.38820481300354004,6.562851905822754,NN,0,6,3,0,3
42265916,4101,83,0.34849944710731506,7.378002643585205,NNS,0,7,4,1,4
38290292,31286,6637,0.5437090992927551,5.075899124145508,NNS,0,5,2,1,4
19693917,28295,11259,0.5363683700561523,4.690707683563232,RB,0,10,4,1,5
13703047,15846,278,0.43993436735292185,5.584996070842288,NN,0,9,3,1,3
77752808,24915,490,0.5518580675125122,5.487227439880371,JJ,0,8,4,1,0
421086358,1251786,10915,0.7753559350967407,3.24367094039917,VBP,0,2,1,0,12
87661475,44348,8026,0.6011271476745605,4.767452716827393,JJ,0,4,2,1,0
43706094,9358,356,0.5054821372032166,5.897021293640137,NN,0,7,2,1,3
16064787,26440,182,0.6880457401275635,3.8949081897735596,JJ,0,5,3,0,0
220970235,219869,13826,0.7609468698501587,3.2940571308135986,NN,0,5,2,0,3
16327687,16963,325,0.6429447952519886,5.35863378949143,NN,0,4,1,1,3
719980257,455925,142062,0.6123673319816589,4.243980884552002,VBN,0,3,2,1,11
65501110,105127,4954,0.6028838753700256,4.383261680603027,VBD,0,4,1,0,9
2642212,6409,14,0.48945707082748413,6.0776801109313965,NN,0,11,3,1,3
212361059,62929,1754,0.608680438432218,4.940026344667251,NN,0,5,2,1,3
3182721,3232,2,0.43139907717704773,6.369462013244629,NNS,0,8,2,0,4
171687825,144261,5724,0.5311198234558105,5.416905879974365,NNS,0,4,2,1,4
639706,2087,3,0.33958807587623596,5.755272388458252,NN,0,5,2,1,3
19061871,94325,453,0.6414382457733154,4.057823181152344,VBD,0,4,1,0,9
42857273,31891,11731,0.6498796343803406,4.148203372955322,RB,0,6,1,1,5
446602,789,1,0.26566407084465027,6.914736270904541,NN,0,8,3,0,3
42714053,12294,50,0.371544748544693,7.361672401428223,NN,0,7,3,1,3
119294241,59036,8232,0.6777576208114624,4.412888526916504,NN,0,5,2,0,3
24406141,45056,7862,0.5560793280601501,4.757287979125977,VB,0,6,2,1,8
21828838,17902,3039,0.5757414102554321,4.96040153503418,NNS,0,10,6,1,4
94113765,129820,15312,0.6975159645080566,3.9023067951202393,RB,0,8,3,1,5
611387736,657619,20004,0.6694134473800659,3.5976552963256836,RB,0,3,1,1,5
216122487,146053,2923,0.6067872047424316,5.7389912605285645,NN,0,3,1,0,3
152155277,7292,292,0.3329310119152069,6.080642223358154,NN,0,4,1,0,3
126699632,93877,5465,0.6399875283241272,5.013412952423096,JJ,0,5,1,1,0
87441704,49719,3020,0.6242413520812988,5.2530341148376465,NN,0,7,3,0,3
1014107316,89611,15410,0.4994027316570282,5.621339797973633,JJ,0,4,2,1,0
54062139,110724,29177,0.723746120929718,3.4645116329193115,VB,0,8,3,0,8
362082755,448199,65189,0.7425635457038879,3.0951952934265137,JJS,0,4,1,1,2
154326119,680619,12878,0.7462409138679504,3.4822802543640137,VB,0,4,2,1,8
30145364,51921,3130,0.5849249958992004,4.491250991821289,VB,0,4,2,1,8
97451660,438886,6405,0.8482450842857361,2.7553763389587402,NN,0,5,1,1,3
4767538,4636,104,0.4670391380786896,4.924966812133789,NN,0,4,2,1,3
94815082,59349,19785,0.6627870202064514,4.378021717071533,NN,0,10,5,1,3
16714262,3849,148,0.4866512417793274,6.41574764251709,NN,0,4,2,1,3
35599513,55246,1357,0.47831469774246216,5.6861042976379395,VB,0,6,2,1,8
306100813,974670,11676,0.8865059614181519,2.502272605895996,VB,0,4,1,1,8
93275872,140040,3113,0.5587133169174194,4.789678573608398,VBN,0,4,2,1,11
57403313,51662,917,0.6044005751609802,5.098249912261963,NN,0,9,4,1,3
462836169,741437,19220,0.7420782446861267,3.337045192718506,RB,0,4,1,0,5
39001376,110964,933,0.7181113362312317,3.812987804412842,VB,0,4,2,0,8
154527125,156386,1557,0.6989033818244934,4.04015588760376,NN,0,6,2,1,3
26701492,118898,1701,0.587704598903656,5.311212062835693,VBP,0,4,1,1,12
80312172,269180,41330,0.7462030649185181,3.324796676635742,VBD,0,4,2,1,9
252519588,154261,17496,0.6754063963890076,3.9984898567199707,JJ,0,4,1,1,0
156845267,2077536,11507,0.5925628503987305,4.195938573812033,VBD,0,3,1,1,9
274103587,105353,1248,0.4525758624076843,5.392148017883301,VBN,0,4,1,0,11
100886343,26463,2266,0.6300097107887268,4.673700332641602,NN,0,5,1,1,3
0,0,0,0.17313824594020844,6.816288471221924,VBG,0,8,3,0,10
239670331,121005,13888,0.5812374949455261,4.793944358825684,JJ,0,4,2,1,0
30905832,43496,7255,0.6698377132415771,4.892247676849365,NNS,0,5,2,0,4
70113140,193904,8377,0.6164558529853821,4.22298526763916,NN,0,4,2,1,3
544164,3096,30,0.3196018934249878,6.1937336921691895,VBN,0,6,2,0,11
155254497,65117,5886,0.5756431100221904,5.7549603964952025,JJ,0,7,3,1,0
52688696,183865,2615,0.5755907893180847,4.924506664276123,NNS,0,3,2,1,4
114384208,319415,9466,0.7058659791946411,3.9766061305999756,VBD,0,3,0,1,9
23936050,13259,926,0.5769573450088501,5.716258525848389,NN,0,10,2,1,3
160812623,77741,1041,0.6213595867156982,5.109373569488525,NN,0,8,2,1,3
3965861,18603,50,0.6581184267997742,4.312467575073242,NN,0,5,2,0,3
30905832,43496,7255,0.5448522826621285,5.532387700769614,NN,0,5,2,1,3
3933145,2932,15,0.3087176978588104,7.114834785461426,NN,0,6,3,0,3
178250872,17064,849,0.44349488615989685,5.91924524307251,NNS,0,5,1,1,4
34753530,22947,669,0.6365651488304138,5.107130527496338,NN,0,6,2,1,3
11409218,33286,1123,0.6019213795661926,4.94133996963501,NN,0,5,1,1,3
681410380,754368,49621,0.7300618290901184,3.3444290161132812,VB,0,3,2,1,8
224915894,356991,10100,0.7506465315818787,3.624616861343384,RB,0,4,1,1,5
199608869,333570,14420,0.5513293147087097,4.829491138458252,VBG,0,4,1,1,10
105625616,61545,8104,0.7123270630836487,3.604863405227661,JJ,0,4,1,0,0
73183983,137198,2095,0.7432202100753784,3.34863543510437,NN,0,7,2,0,3
106755242,65694,14218,0.6117574572563171,4.318329811096191,JJ,0,5,1,0,0
0,0,0,0.7277108430862427,4.243859767913818,NNS,0,5,1,1,4
174232809,67811,9026,0.5779019822860831,5.773356510995052,NN,0,7,3,1,3
216690546,249244,3286,0.7243828177452087,4.018245697021484,JJ,0,3,1,1,0
22592560,35406,3552,0.4577935039997101,5.0584001541137695,VB,0,7,3,1,8
23724057,91327,526,0.5588516592979431,5.365098476409912,NN,0,3,1,1,3
3317039,2581,309,0.379692405462265,5.196296691894531,NN,0,5,1,0,3
324272258,217148,4381,0.5875173807144165,5.126114368438721,NN,0,7,2,1,3
10028218,19569,320,0.5280593037605286,5.608712196350098,NN,0,4,1,1,3
88328938,86999,2751,0.508532702922821,5.385376453399658,VBN,0,7,4,1,11
91924001,298414,1824,0.6967400312423706,4.352573871612549,VBZ,0,4,2,0,13
150748333,204041,8150,0.6105376482009888,5.17786169052124,VB,0,4,1,1,8
2155662,2391,4,0.5284441113471985,6.2098894119262695,NN,0,5,2,0,3
978481319,589395,135390,0.7495443820953369,3.4460654258728027,JJ,0,5,2,1,0
10971945,10904,213,0.4528682827949524,5.22573709487915,VBD,0,5,2,0,9
3320296,1450,42,0.3333442807197571,7.489152908325195,JJ,0,9,4,1,0
69395609,48777,865,0.5620577931404114,4.89597225189209,JJ,0,4,2,0,0
61635402,60615,7911,0.555801272392273,4.376234531402588,RB,0,8,2,1,5
111199035,87095,1093,0.5971007943153381,5.314579963684082,NNS,0,7,3,1,4
11979867,739,474,0.49401384592056274,5.337063312530518,VBN,0,10,4,1,11
6627185,3801,31,0.4947962164878845,6.363668441772461,NNS,0,4,2,0,4
142048771,48338,1776,0.6410951614379883,5.17800235748291,JJ,0,5,2,1,0
349545,0,0,0.33745238184928894,6.335674285888672,RB,0,6,2,0,5
106400213,308827,3814,0.6758502125740051,4.055510520935059,VBD,0,3,1,1,9
286237372,95400,19520,0.5427026748657227,5.065116882324219,NNS,0,6,2,1,4
107853068,47148,8994,0.6044501066207886,4.088118076324463,JJR,0,5,2,1,1
25471127,10766,7515,0.2902904152870178,6.605530738830566,NNS,0,8,4,0,4
85043687,31008,1455,0.5485832095146179,5.859645843505859,JJ,0,6,3,0,0
31980198,33114,10370,0.5213217735290527,5.156124114990234,NN,0,4,2,1,3
107121885,41873,16181,0.3957959711551666,5.652052402496338,NNS,0,10,4,0,4
156845267,2077536,11507,0.7120782732963562,3.6819047927856445,VBD,0,3,1,1,9
6464990,6713,33,0.49537308660779167,6.1868195883802635,NN,0,10,3,1,3
611387736,657619,20004,0.7565476894378662,3.165935754776001,RB,0,3,1,1,5
29535295,58380,2913,0.6211345791816711,4.642001628875732,VBD,0,4,2,1,9
52979810,40898,1415,0.5954291820526123,4.8179240226745605,NN,0,7,2,1,3
47426506,212450,626,0.7281283140182495,4.006990432739258,VB,0,4,2,0,8
36676771,9196,304,0.5655435919761658,5.040013313293457,JJ,0,5,2,0,0
91924001,298414,1824,0.7720144391059875,3.83027720451355,VBD,0,4,2,1,9
4851510,6382,6104,0.41730308532714844,5.595120429992676,VB,0,7,3,1,8
324272258,217148,4381,0.6806552674180817,4.819422976004209,NN,0,7,2,1,3
616829742,504559,148089,0.6316530108451843,3.733926296234131,RB,0,4,2,1,5
65066679,115335,18533,0.6058950424194336,3.95770001411438,NNS,0,6,3,1,4
36419737,38272,2062,0.5947185158729553,5.052957057952881,NN,0,6,2,0,3
7292787,14950,212,0.5129146575927734,5.019536018371582,NN,0,3,1,0,3
238674296,76192,9203,0.5946910381317139,5.452762603759766,NN,0,10,3,1,3
46292709,151728,5633,0.6445029377937317,3.9395761489868164,VBG,0,5,1,1,10
313469591,135924,224426,0.5577106475830078,4.362882614135742,VBN,0,3,1,1,11
20311261,20050,1170,0.6964694857597351,3.510133981704712,NN,0,5,2,0,3
214844153,55904,34004,0.5115965604782104,5.676215171813965,NN,0,4,2,1,3
613311,1164,0,0.26342537999153137,6.634451866149902,NNS,0,8,3,1,4
53154,0,1,0.06522480398416519,7.43425989151001,JJ,0,7,3,0,0
950751722,2800962,60285,0.7511999011039734,3.7588021755218506,VB,0,2,1,0,8
5134582,15552,60,0.4721258282661438,5.4344162940979,NNS,0,9,3,1,4
65459222,133328,16518,0.7706332206726074,3.3323915004730225,NN,0,4,3,1,3
451092583,834997,15591,0.6440649628639221,4.479024410247803,NN,0,4,2,1,3
39440877,30054,3104,0.6369012594223022,5.04121208190918,JJ,0,4,1,1,0
13893537,31066,212,0.7165184617042542,5.010501861572266,NN,0,5,2,0,3
35148024,61867,3132,0.5713472366333008,4.613637924194336,VBG,0,4,1,1,10
5339587,16162,175,0.3615456223487854,7.110068321228027,NNS,0,7,3,1,4
182579275,145280,24426,0.4922735393047333,4.747742176055908,VBG,0,7,3,1,10
13893537,31066,212,0.7068086266517639,4.943202018737793,VBD,0,5,2,1,9
77749471,131958,6015,0.524084210395813,4.83963680267334,VBN,0,4,1,0,11
48463463,34074,789,0.39386048913002014,6.969454288482666,NN,0,6,2,1,3
220970235,219869,13826,0.7699894309043884,3.2420809268951416,NN,0,5,2,1,3
27207887,199650,1722,0.7371021509170532,3.668274164199829,VBN,0,6,2,1,11
97451660,438886,6405,0.7604982256889343,3.445619821548462,NNS,0,5,1,1,4
187142519,48996,8357,0.735511302947998,3.800401449203491,JJ,0,6,2,0,0
156845267,2077536,11507,0.6841357946395874,3.7982492446899414,VBD,0,3,1,1,9
45699591,29240,469,0.6400443315505981,5.534663200378418,JJ,0,5,2,0,0
28375319,43538,920,0.7925770878791809,3.1626126766204834,RB,0,5,3,0,5
70613606,382235,2020,0.6420419216156006,5.392043113708496,NN,0,5,2,1,3
45434902,243543,6248,0.6211773157119751,4.389677047729492,VB,0,5,2,1,8
56542418,45569,833,0.4814409017562866,5.2878570556640625,NN,0,6,2,1,3
26646324,10940,19219,0.5838990211486816,4.82983922958374,NN,0,8,4,1,3
66632805,74795,3923,0.7579718828201294,3.4585371017456055,NNS,0,6,2,1,4
421086358,1251786,10915,0.7274680733680725,3.470020294189453,VBG,0,2,1,0,10
182579275,145280,24426,0.5716982483863831,4.464510917663574,VBG,0,7,3,1,10
275055,2290,2,0.2927621325861754,6.424121066699373,JJ,0,6,2,1,0
10775393,7221,8987,0.2853415012359619,6.925363540649414,VBG,0,4,1,1,10
181445531,459435,10996,0.6219621397824744,5.058174320681141,NN,0,3,1,1,3
74043644,40770,3720,0.6892107725143433,3.758711576461792,VB,0,4,1,1,8
66014490,44587,4067,0.4597119092941284,6.214714527130127,NN,0,6,3,1,3
306100813,974670,11676,0.8288648724555969,2.935091972351074,VBP,0,4,1,1,12
433516,0,2,0.47110384702682495,6.6937761306762695,NN,1,8,4,0,3
41109010,35494,270,0.6437284350395203,5.3600850105285645,NN,1,6,4,1,3
613948,1591,5,0.7485823035240173,4.382358074188232,RB,0,12,3,0,5
3283712,6988,81,0.3411710858345032,5.785724639892578,NNS,0,8,3,0,4
83015916,53946,7490,0.5772185921669006,5.674733638763428,NN,0,4,1,0,3
130644510,208806,58330,0.5088770389556885,4.875907897949219,NN,0,8,4,1,3
13533542,55317,3742,0.5517109036445618,4.709323406219482,VBP,0,3,2,0,12
661809559,837971,64296,0.7713146209716797,3.299224376678467,RB,0,2,1,0,5
26355769,15850,1111,0.37618008255958557,7.059445381164551,NNS,0,6,3,1,4
396975018,215748,242239,0.5594106912612915,5.354402542114258,NN,0,6,1,1,3
29254937,34617,925,0.564994752407074,5.803406715393066,NNS,0,5,1,0,4
19693917,28295,11259,0.6366613507270813,4.283595085144043,RB,0,10,4,1,5
44159268,39125,0,0.41938987374305725,7.339924335479736,NNS,0,7,3,1,4
369928941,589713,92586,0.7946900725364685,3.082000970840454,RB,0,4,1,1,5
109460,0,0,0.3120177686214447,6.60799503326416,NN,0,10,3,0,3
120495036,278670,7545,0.7036897540092468,3.938263177871704,VBG,0,6,3,1,10
242326300,265384,32263,0.80367112159729,3.0255115032196045,JJ,0,4,1,1,0
365796396,386236,25987,0.7642455101013184,3.4200665950775146,JJ,0,4,2,1,0
274103587,105353,1248,0.6368787884712219,4.6527299880981445,VB,0,4,1,1,8
87785549,24302,440,0.5562308430671692,6.452160358428955,NN,0,4,2,0,3
2004599,2826,35,0.40036168694496155,5.929584980010986,NNS,0,3,1,0,4
1651672,9472,77,0.5042760372161865,5.768396377563477,VBD,0,6,2,0,9
17297,0,0,-0.040413345845585334,8.146913280184593,NN,0,14,7,1,3
11638541,8465,4849,0.4382694432538229,4.9861673629781755,RB,0,8,2,0,5
1810794,11845,23,0.5937672853469849,6.847538948059082,NN,0,11,4,0,3
128994593,36816,4115,0.47448062896728516,5.394783973693848,NN,0,6,2,1,3
1276852170,185420,1900,0.6107199192047119,4.704747676849365,NN,0,4,2,0,3
156845267,2077536,11507,0.6758021712303162,3.8624160289764404,VBD,0,3,1,1,9
70613606,382235,2020,0.560083270072937,5.728971481323242,NNS,0,5,2,1,4
238674296,76192,9203,0.5594484210014343,5.644581317901611,NN,0,10,3,1,3
119314,0,0,0.07062796503305435,7.089761734008789,NN,0,5,1,0,3
57912422,65913,118544,0.5323800444602966,5.138473987579346,NNS,0,4,2,1,4
106405208,185988,4282,0.7142211198806763,3.813253164291382,NN,0,3,1,1,3
156845267,2077536,11507,0.6349790096282959,4.0233259201049805,VBD,0,3,1,1,9
681410380,754368,49621,0.6320740580558777,3.7926552295684814,VB,0,3,2,1,8
159343399,112893,51248,0.7053206562995911,3.995818614959717,JJ,0,6,2,0,0
108324565,125028,14062,0.7890534400939941,3.067688226699829,RB,0,7,3,1,5
1544771673,560978,164105,0.7188963294029236,3.485501289367676,JJR,0,4,2,1,1
1031511,1390,1054,0.3019886910915375,6.5810441970825195,NN,0,6,2,0,3
0,1310,0,0.4443579912185669,5.877322673797607,JJ,0,7,3,0,0
661809559,837971,64296,0.8168549537658691,2.9861531257629395,RB,0,2,1,0,5
605984508,1080432,19740,0.7767569422721863,3.2388670444488525,VBZ,0,3,1,0,13
362082755,448199,65189,0.6774207353591919,3.3966262340545654,JJS,0,4,1,1,2
13790568,11954,2377,0.5355066657066345,4.3496994972229,RB,0,6,1,1,5
182061247,88902,74859,0.5017050504684448,5.5731964111328125,VBN,0,5,3,1,11
26713310,125139,531,0.6637055277824402,4.56269645690918,VB,0,5,1,1,8
405084642,932443,49006,0.7002415060997009,3.6414780616760254,VBD,0,4,2,1,9
75393868,89729,3267,0.6682769060134888,3.9125239849090576,NN,0,4,1,1,3
202575,0,11,0.17208613407324624,6.953706051459469,NN,0,7,2,0,3
87801,0,0,0.2583257257938385,6.652092933654785,JJ,0,10,4,0,0
149130754,114259,3274,0.6154865622520447,5.143956184387207,NN,0,6,2,0,3
431934249,328689,13733,0.7002599835395813,4.291053771972656,NN,0,5,1,1,3
105625616,61545,8104,0.6888337135314941,3.716031312942505,JJ,0,4,1,0,0
35928367,21219,10150,0.5578120350837708,5.729160308837891,VBP,0,5,2,0,12
39148291,26637,144,0.4835931062698364,6.446183681488037,NN,0,4,2,1,3
184406888,38894,1994,0.483931216084665,5.713202334486175,NNS,0,8,3,1,4
26630190,17198,148,0.7589479088783264,3.8975608348846436,JJ,0,7,3,1,0
77903,4046,32,0.24049994349479675,6.423933029174805,NNS,0,8,3,0,4
13893537,31066,212,0.6609020829200745,5.230868339538574,NN,0,5,2,0,3
94501729,75887,10063,0.5642954111099243,5.014663219451904,VBZ,0,5,2,1,13
11153149,19596,191,0.5923529863357544,4.35225248336792,RB,0,10,4,1,5
611387736,657619,20004,0.7565833926200867,3.1890344619750977,RB,0,3,1,1,5
51330557,10232,6794,0.32310739159584045,6.163712978363037,NNS,0,6,3,1,4
109553730,420804,3034,0.6868487000465393,3.8664350509643555,VBD,0,4,1,1,9
417601616,314652,17775,0.7145509719848633,3.6591005325317383,JJ,0,4,1,1,0
616829742,504559,148089,0.6838522553443909,3.5085301399230957,RB,0,4,2,1,5
88447610,74686,11444,0.6203845143318176,4.314968109130859,JJ,0,5,2,1,0
37143112,11102,175,0.4298989474773407,6.666322231292725,JJ,0,6,3,0,0
20400979,73976,686,0.5908793807029724,4.60021448135376,VBN,0,5,1,0,11
146174,321,1,0.2582540810108185,6.332486152648926,NN,0,12,6,1,3
3264954,4069,2430,0.4001210033893585,5.273423194885254,JJ,0,10,4,1,0
484213771,63840,27557,0.5097712278366089,4.745878219604492,JJ,1,3,1,0,0
795425,1111,34,0.4023277461528778,4.668189525604248,RB,0,9,3,1,5
9707476,4857,95,0.383196622133255,6.272197723388672,JJ,0,4,1,0,0
109553730,420804,3034,0.7530258297920227,3.51592755317688,VBD,0,4,1,1,9
83015916,53946,7490,0.5792723298072815,5.608517646789551,NN,0,4,1,0,3
156845267,2077536,11507,0.6908623576164246,3.7761752605438232,VBD,0,3,1,1,9
264349801,726578,35045,0.6922839283943176,3.727908134460449,VBD,0,4,2,1,9
451092583,834997,15591,0.7048234427606576,4.22334519064963,NN,0,4,2,1,3
462836169,741437,19220,0.8427145481109619,2.6773059368133545,RB,0,4,1,1,5
661809559,837971,64296,0.7886435985565186,3.2257511615753174,RB,0,2,1,1,5
