academic_freq,non_academic_freq,phrase,ratio
1987,72,wall street journal,27.59722222222222
225,30,type person,7.5
2,1,extensive debugging,2.0
706,1,canonical form,706.0
8,1,cutoff frequency,8.0
52,4,example data,13.0
48,4,intuitive understanding,12.0
21,5,individual article,4.2
37,12,autism spectrum disorder,3.083333333333333
65,3,redefinition,21.66666666666667
401,88,pascal,4.556818181818182
103,4,user information,25.75
11,2,message part,5.5
163,1,speech interface,163.0
206,2,function application,103.0
13,1,inconsistent data,13.0
1713,5,source text,342.6
4379,38,taxonomy,115.2368421052632
4,1,useful problem,4.0
21419,890,recognition,24.06629213483146
1406,4,dialog system,351.5
156,5,precise definition,31.2
11,5,belief structure,2.2
1339,1,finite set,1339.0
28,2,type string,14.0
211,1,interpretation process,211.0
1800,67,significant difference,26.86567164179105
271,1,second task,271.0
464,2,xml format,232.0
556,1,rences,556.0
44,1,sentence rule,44.0
165,10,actual value,16.5
117,2,complete problem,58.5
19,3,comprehensive theory,6.333333333333333
32,14,effective communication,2.285714285714286
50055,59,dependency,848.3898305084746
4374,23,neural network,190.1739130434783
11,2,real time feedback,5.5
249,3,phenotype,83.0
269,8,grammatical rule,33.625
97,2,correction method,48.5
1551,9,rdf,172.3333333333333
192,1,speech event,192.0
134,1,minimum value,134.0
227,2,data section,113.5
83,12,reasonable number,6.916666666666667
73,1,constraint ranking,73.0
3,2,correct method,1.5
49,4,symbolic system,12.25
1135,1,error reduction,1135.0
15,2,iterator,7.5
279,3,grammatical information,93.0
119,1,fruitful discussion,119.0
183,20,cit,9.15
39,2,user acceptance,19.5
259,13,analysis method,19.92307692307692
60,5,initial question,12.0
19,1,speech material,19.0
2300,5,learning approach,460.0
4,2,communication manager,2.0
12,1,relevant statement,12.0
20,1,correct definition,20.0
177,1,topic focus,177.0
9,1,computational methodology,9.0
947,217,sentence structure,4.364055299539171
495,3,subcategories,165.0
436,4,automatic system,109.0
209,4,word index,52.25
2364,2,sentence length,1182.0
8433,3,target word,2811.0
6,1,voice segment,6.0
9,2,robot action,4.5
986,69,learning process,14.28985507246377
8,1,data mining algorithm,8.0
25,1,formal phrase,25.0
1547,58,different word,26.67241379310345
573,2,specific knowledge,286.5
402,97,brief overview,4.144329896907217
139,65,useful resource,2.138461538461538
17,1,conflations,17.0
13,7,mcluhan,1.857142857142857
17,5,alan turing,3.4
9,4,next election,2.25
103,1,turing test,103.0
253,2,term list,126.5
879,23,second stage,38.21739130434783
20,2,new notation,10.0
14,8,death date,1.75
2,1,reasoning error,2.0
2048,1,root node,2048.0
64,2,initial goal,32.0
138480,20109,example,6.886468745337909
169,6,particular instance,28.16666666666667
154,1,random initialization,154.0
47,1,relational concept,47.0
554,9,unicode,61.55555555555556
35,1,message content,35.0
23,2,health topic,11.5
179,10,output quality,17.9
29,1,resource type,29.0
15613,4245,response,3.677974087161366
29,1,example usage,29.0
2468,356,the university,6.932584269662922
8,1,extraction study,8.0
106,54,aesop,1.962962962962963
6,1,programming methodology,6.0
21,7,usability issue,3.0
17,1,linguistic terminology,17.0
39519,73,baseline,541.3561643835617
9,4,poetic text,2.25
102,3,mark johnson,34.0
32,1,unifying framework,32.0
80,3,basque country,26.66666666666667
106,1,similar analysis,106.0
753,90,hardbound,8.366666666666667
174,6,text content,29.0
49,2,word system,24.5
48,5,avignon,9.6
476,105,hahn,4.533333333333333
468,15,second case,31.2
88,2,user data,44.0
260,18,incompleteness,14.44444444444444
47,2,system text,23.5
122,1,text translation,122.0
10248,3921,challenge,2.613618974751339
2049,1100,functionality,1.862727272727273
364,3,single system,121.3333333333333
700,180,articulation,3.888888888888889
78,18,irrelevant information,4.333333333333333
69,6,arabic letter,11.5
345,2,complex model,172.5
39,19,hebrew text,2.052631578947369
636,5,time step,127.2
7,2,art example,3.5
117,2,model theory,58.5
252,4,level analysis,63.0
19708,3,language model,6569.333333333333
12,5,last answer,2.4
5,2,example chart,2.5
266,10,automated system,26.6
439,11,interoperability,39.90909090909091
122,1,temporal logic,122.0
61,1,work model,61.0
97,1,national language,97.0
5803,31,unification,187.1935483870968
62,1,right translation,62.0
657,59,detailed analysis,11.13559322033898
74,1,social network analysis,74.0
2,1,practice monologue,2.0
67,2,additional analysis,33.5
21,9,intuitive approach,2.333333333333333
57,1,cll,57.0
541,1,second approach,541.0
54,1,dutch text,54.0
409,30,sentence fragment,13.63333333333333
26,1,word apple,26.0
6,1,biological context,6.0
53,4,optional rule,13.25
309,17,general problem,18.17647058823529
19,1,context character,19.0
77,4,third model,19.25
268,1,initial model,268.0
1490,2,contextual information,745.0
59,3,only context,19.66666666666667
117,10,straightforward approach,11.7
251,1,delimiter,251.0
82,2,tree pattern,41.0
64,6,human perception,10.66666666666667
209,7,city name,29.85714285714286
13,7,policy issue,1.857142857142857
99,2,dialogue level,49.5
25,1,correspondence analysis,25.0
15,1,admission date,15.0
84,4,single object,21.0
4,2,visual approach,2.0
27,3,student behavior,9.0
55,1,frequency function,55.0
163,6,user rating,27.16666666666667
47,1,active learning strategy,47.0
29,2,interchangeability,14.5
11,1,geographic information system,11.0
9,5,uninitiated reader,1.8
940,22,current work,42.72727272727273
17,3,pitch change,5.666666666666667
15,2,design data,7.5
157,51,apostrophe,3.07843137254902
25,14,piaget,1.785714285714286
39582,5896,search,6.713364993215739
160,1,nmt,160.0
153,1,virtual environment,153.0
104,49,microsoft word,2.122448979591837
495,175,qui,2.828571428571429
5,1,insert function,5.0
128,12,hutchins,10.66666666666667
26,1,perceiver,26.0
31,4,russian text,7.75
116,1,tversky,116.0
14842,5289,map,2.806201550387597
4,1,minimal user input,4.0
86,36,rgb,2.388888888888889
74,1,simple dictionary,74.0
4944,1254,google,3.942583732057416
29,2,information visualization,14.5
363,42,low score,8.642857142857142
26,2,continuous function,13.0
2,1,interesting conference,2.0
318,39,newsgroups,8.153846153846153
35,1,proportionality,35.0
262,2,grammar checker,131.0
4,1,duchenne,4.0
12109,3262,discussion,3.712139791538933
11458,787,aim,14.55908513341804
39,8,broad topic,4.875
1957,132,new word,14.82575757575758
46,2,workshop program,23.0
1975,599,time consuming,3.297161936560935
160,8,basic system,20.0
29,1,document part,29.0
58,24,fuzzy logic,2.416666666666667
1772,1047,tutorial,1.692454632282713
2,1,sql select statement,2.0
901,389,phrasing,2.316195372750643
94,3,class level,31.33333333333333
555,35,simple rule,15.85714285714286
62,2,superposition,31.0
36,1,language tutor,36.0
3,1,analytical philosophy,3.0
75,10,fundamental question,7.5
2330,537,snippet,4.338919925512104
6397,9,word order,710.7777777777778
428,76,affiliation,5.631578947368421
184,7,dissemination,26.28571428571428
1184,15,other approach,78.93333333333334
29,5,obvious benefit,5.8
2666,391,swedish,6.818414322250639
27,5,screen device,5.4
188,3,system description,62.66666666666666
2,1,concise roadmap,2.0
2,1,cartographic information,2.0
7,1,minimal system,7.0
40,2,single list,20.0
3727,82,chen,45.45121951219512
1030,180,different set,5.722222222222222
208,28,different concept,7.428571428571429
117,7,livejournal,16.71428571428572
417,116,maryland,3.594827586206896
25,1,correction approach,25.0
184,23,correct form,8.0
65,3,typical word,21.66666666666667
8,3,client device,2.666666666666667
2227,18,subsection,123.7222222222222
82,10,timespan,8.2
40,1,positive context,40.0
121,1,linear framework,121.0
8,1,paper content,8.0
163,1,language theory,163.0
80,8,text portion,10.0
1012,1,value pair,1012.0
16167,100,pronoun,161.67
131,8,specific content,16.375
11,5,simple view,2.2
11,1,salient topic,11.0
212169,4050,sentence,52.38740740740741
744,13,information content,57.23076923076923
295,6,japanese text,49.16666666666666
127,3,longman dictionary,42.33333333333334
13915,3,tagger,4638.333333333333
9832,1140,contribution,8.624561403508771
4,1,institutional name,4.0
9344,1,language processing,9344.0
62,10,string set,6.2
57,1,voice input,57.0
1516,68,additional feature,22.29411764705882
123,5,long term memory,24.6
530,3,extraction process,176.6666666666667
7,1,novel paradigm,7.0
35076,7840,role,4.473979591836735
142,62,rebuttal,2.290322580645161
69,1,xml structure,69.0
2247,68,abstraction,33.04411764705883
34,4,order problem,8.5
8963,17,formalism,527.2352941176471
322,13,same head,24.76923076923077
176,70,specific example,2.514285714285714
12,1,person information,12.0
145,45,xii,3.222222222222222
14,1,emotion phrase,14.0
53,1,particular frame,53.0
617,1,lexicon entry,617.0
257,1,data format,257.0
632,4,formal language,158.0
13339,3519,address,3.790565501562944
29838,1848,recall,16.1461038961039
398,11,statistical information,36.18181818181818
8364,747,assignment,11.19678714859438
151,1,linguistic perspective,151.0
28,2,summary information,14.0
183,1,microfiche,183.0
18,2,detailed procedure,9.0
283,32,longman,8.84375
2909,53,simplification,54.88679245283019
458,58,beijing,7.896551724137931
92,29,peut,3.172413793103448
271,3,hash table,90.33333333333333
1612,14,phonology,115.1428571428571
24,1,study design,24.0
9,1,dictionary software,9.0
183,3,official language,61.0
50,2,general preference,25.0
19,2,latter issue,9.5
36,1,grammar pattern,36.0
223,2,such structure,111.5
221,18,research purpose,12.27777777777778
221,1,single class,221.0
25,1,algorithm design,25.0
182,46,hiragana,3.956521739130435
66,2,general system,33.0
241,8,stanford university,30.125
478,5,research question,95.6
30,1,text view,30.0
49,13,computer simulation,3.769230769230769
44,3,text style,14.66666666666667
24515,13546,tool,1.809759338550126
60,4,ohio state university,15.0
101,1,automated evaluation,101.0
133,39,dyslexia,3.41025641025641
103,1,approximate solution,103.0
1262,1,input word,1262.0
18,4,foundational work,4.5
1846,3,headword,615.3333333333334
19,1,history model,19.0
177,16,sense information,11.0625
1580,1,freebase,1580.0
75,2,sentence mean,37.5
371,17,uppercase,21.82352941176471
89,17,straightforward manner,5.235294117647059
2,1,current financial situation,2.0
234,15,intension,15.6
2,1,textbook introduction,2.0
26254,1058,property,24.81474480151229
222,2,reusability,111.0
152,7,conceptual level,21.71428571428572
10,3,date format,3.333333333333333
35,4,much context,8.75
234,9,visual information,26.0
21,1,gold standard text,21.0
1527,8,logistic regression,190.875
190,1,basis function,190.0
73265,12115,figure,6.047461824184895
3091,7,representa,441.5714285714286
151,14,multiplicity,10.78571428571429
4,1,romanization method,4.0
1162,31,raters,37.48387096774194
9,3,title information,3.0
2521,235,activation,10.72765957446808
94,1,specific user,94.0
12897,469,association,27.49893390191898
85,11,portuguese language,7.727272727272728
4,1,useful context information,4.0
886,285,directory,3.108771929824561
138,1,text alignment,138.0
206,46,human interaction,4.478260869565218
287,17,special thanks,16.88235294117647
4154,66,toolkit,62.93939393939394
250,43,responsiveness,5.813953488372093
309,7,conceptualization,44.14285714285715
52,1,particular action,52.0
21,11,diagnostic tool,1.909090909090909
2,1,pbx system,2.0
2,1,xsl formatting,2.0
98,13,intuitive way,7.538461538461538
62,3,particular approach,20.66666666666667
715,70,end user,10.21428571428571
17775,70,inference,253.9285714285714
3,2,job talk,1.5
6,1,default partition,6.0
3239,1361,engineering,2.379867744305658
2661,1,dirichlet,2661.0
93,1,domain structure,93.0
863,372,yahoo,2.31989247311828
722,15,training process,48.13333333333333
284,12,nonverbal,23.66666666666667
15,7,novel genre,2.142857142857143
60,28,arab world,2.142857142857143
118544,4789,rule,24.75339319273335
77,14,human activity,5.5
7,1,portability issue,7.0
46,10,meaningful information,4.6
253,28,new knowledge,9.035714285714286
26,1,sophisticated machine,26.0
95,2,possible context,47.5
7,2,huge resource,3.5
6,1,structure view,6.0
4,2,same basic message,2.0
35,1,top search result,35.0
108,1,communicative action,108.0
201,2,weblogs,100.5
258,3,word structure,86.0
6829,498,specification,13.71285140562249
15,1,interactive poster,15.0
128,1,comparable text,128.0
805,43,success rate,18.72093023255814
189,16,available information,11.8125
119,2,accuracy value,59.5
6,1,wwdc,6.0
85,2,google search engine,42.5
96,21,review process,4.571428571428571
94,3,dialogue situation,31.33333333333333
64380,62,node,1038.387096774194
136,2,malayalam,68.0
145,15,single link,9.666666666666666
2678,913,forum,2.933187294633078
230,7,subroutine,32.85714285714285
32373,18915,head,1.711498810467883
78,2,multimedia content,39.0
81,1,normalization process,81.0
290878,15004,model,19.38669688083178
53,2,resampling method,26.5
44,2,size parameter,22.0
666,20,average score,33.3
126,5,complete analysis,25.2
558,1,different data,558.0
113,13,help system,8.692307692307692
36,2,brandeis university,18.0
8,1,character identity,8.0
131,2,internal state,65.5
46,1,thesis proposal,46.0
48,2,appropriate text,24.0
76,14,epinions,5.428571428571429
113,7,readable form,16.14285714285714
130,3,pba,43.33333333333334
22,1,whorf,22.0
87,8,specific action,10.875
820,6,choi,136.6666666666667
524,88,carlo,5.954545454545454
48,6,challenging issue,8.0
124,3,expository text,41.33333333333334
7,1,negative role,7.0
40,19,encapsulation,2.105263157894737
150,3,dictionnaire,50.0
72,4,normal text,18.0
59,1,standardisation,59.0
55,3,individual topic,18.33333333333333
64,1,undecidability,64.0
3,1,engineering context,3.0
159,1,paragraph level,159.0
3,1,relevant expertise,3.0
156,2,cluster size,78.0
609,25,katakana,24.36
23,1,plagiarism case,23.0
6,1,testing situation,6.0
13,2,csv file,6.5
9,1,compositional complexity,9.0
4978,370,effectiveness,13.45405405405405
15,2,international cooperation,7.5
63,20,detailed knowledge,3.15
105,3,time data,35.0
4,1,belief bias,4.0
204,13,hci,15.69230769230769
66,15,specific situation,4.4
17,3,checkboxes,5.666666666666667
11,3,research experience,3.666666666666667
206,1,inflected language,206.0
643,1,attentional,643.0
22,3,arabic version,7.333333333333333
82,21,physical world,3.904761904761905
98659,11338,section,8.70162286117481
113,1,general task,113.0
236,6,small value,39.33333333333334
72,1,statistical component,72.0
4,1,content copyright,4.0
926,2,structure grammar,463.0
60199,5,syntactic,12039.8
28,5,utility value,5.6
30,6,cto,5.0
195,2,new tree,97.5
43,2,language specification,21.5
26,1,topic selection,26.0
20,3,sollen,6.666666666666667
145,55,openness,2.636363636363636
26,1,output system,26.0
12,1,neutral score,12.0
44,1,gender prediction,44.0
60,9,wpm,6.666666666666667
76,2,efficient training,38.0
565,12,type system,47.08333333333334
262,1,search problem,262.0
8,5,action score,1.6
372,6,other rule,62.0
411,1,new task,411.0
212,10,glyph,21.2
1189,24,briscoe,49.54166666666666
7,4,strong criticism,1.75
141,1,text vector,141.0
89,19,reading text,4.684210526315789
338,14,real data,24.14285714285714
176,1,same lemma,176.0
25,6,subgenres,4.166666666666667
30,13,legibility,2.307692307692307
37,14,health care provider,2.642857142857143
694,86,difficult task,8.069767441860465
12,6,calendar date,2.0
10,2,correct configuration,5.0
591,65,other sentence,9.092307692307692
43,2,college london,21.5
35,2,particular analysis,17.5
4631,252,intuition,18.37698412698413
477,72,word choice,6.625
69,1,reading comprehension test,69.0
19,2,human instructor,9.5
110,2,word grammar,55.0
17204,952,database,18.07142857142857
172,5,text information,34.4
220,23,figurative language,9.565217391304348
25,1,answer sequence,25.0
87,6,relevant literature,14.5
8,2,subject number,4.0
8,1,object line,8.0
745,10,scoping,74.5
10,1,extensive presentation,10.0
262,4,third step,65.5
97,1,first analysis,97.0
137,35,vocalization,3.914285714285714
4,1,minimal score,4.0
297,1,similar sentence,297.0
962,153,programming language,6.287581699346405
99,2,subcomponents,49.5
70,2,individual task,35.0
57137,326,evaluation,175.2668711656442
34,4,test feature,8.5
473,2,search strategy,236.5
3,2,character structure,1.5
50,6,business intelligence,8.333333333333334
843,1,testing data,843.0
7,2,connection information,3.5
140,6,sample data,23.33333333333333
218,16,negative opinion,13.625
254,129,whole process,1.968992248062015
3,1,sentence formulation,3.0
928,15,data source,61.86666666666667
48,1,different dialog,48.0
8,1,hindi grammar,8.0
155,15,appropriate level,10.33333333333333
107,35,online resource,3.057142857142857
1059,223,usability,4.748878923766816
105,2,principal component analysis,52.5
61,1,sequence data,61.0
313,6,computer interaction,52.16666666666666
87,2,similar number,43.5
8,1,review committee,8.0
49,2,n400,24.5
124,2,positive data,62.0
61,1,interesting application,61.0
94616,8503,table,11.12736681171351
7,1,measure space,7.0
6501,29,prefix,224.1724137931035
64,1,application context,64.0
2359,246,membership,9.589430894308943
12675,29,preposition,437.0689655172414
441,3,international conference,147.0
381,2,compression rate,190.5
11339,1407,variation,8.058990760483297
18,2,quality control method,9.0
214,5,general method,42.8
42,1,previous query,42.0
427614,29173,word,14.65786857710897
19359,5612,theory,3.449572344975053
28,1,reading behavior,28.0
14,1,footnote material,14.0
9,1,system robustness,9.0
50,2,system language,25.0
411,7,reformulation,58.71428571428572
615,7,optimal solution,87.85714285714286
192,3,second question,64.0
20,7,john wiley,2.857142857142857
23,1,string substitution,23.0
8,3,paper collection,2.666666666666667
1188,1,machine learning technique,1188.0
15,1,source format,15.0
227,9,particular application,25.22222222222222
18853,10658,amount,1.768905986113717
40,1,syntax structure,40.0
40,3,devanagari script,13.33333333333333
28,13,antibody,2.153846153846154
401,4,world model,100.25
55,3,actual output,18.33333333333333
38520,178,query,216.4044943820225
153,2,evaluation system,76.5
50,12,significant information,4.166666666666667
2326,1,objective function,2326.0
48,2,text interpretation,24.0
17,1,idiomatic translation,17.0
66,2,document information,33.0
36,2,perfect aspect,18.0
52,11,logical approach,4.727272727272728
1161,5,first experiment,232.2
972,3,cardinality,324.0
718,24,different context,29.91666666666667
172,25,original paper,6.88
9412,2079,mechanism,4.527176527176527
154,14,input source,11.0
707,1,order model,707.0
597,96,denominator,6.21875
3,1,ambiguous diagram,3.0
29,1,embeddedness,29.0
91,24,final answer,3.791666666666667
5,1,sample paragraph,5.0
211,50,necessary information,4.22
240,3,timestamp,80.0
10143,1866,layer,5.435691318327974
46,1,optimal word,46.0
124561,5094,method,24.45249312917158
13,7,queensland,1.857142857142857
3,1,informational aspect,3.0
139,1,performance comparison,139.0
98,1,language interpretation,98.0
20,1,research strategy,20.0
111,1,linguistic content,111.0
26,1,accuracy change,26.0
89,2,latin alphabet,44.5
55123,2102,tag,26.22407231208373
97,6,right bracket,16.16666666666667
1068,3,base form,356.0
2539,220,committee,11.54090909090909
21,1,sample utterance,21.0
4386,2,determiner,2193.0
22,4,dynamic approach,5.5
12585,7488,situation,1.680689102564103
17,1,word processing system,17.0
18,12,software testing,1.5
146,3,shared knowledge,48.66666666666666
9221,1539,row,5.991552956465237
29,3,presentation mode,9.666666666666666
49,14,comprehensiveness,3.5
190,68,rapport,2.794117647058823
560,1,first argument,560.0
46,1,example graph,46.0
179,1,basic algorithm,179.0
1534,126,current state,12.17460317460317
99,9,chinese dictionary,11.0
78,22,current technology,3.545454545454545
267,30,same system,8.9
746,9,different value,82.88888888888889
180,1,predictive model,180.0
5,2,northern illinois university,2.5
798,36,such information,22.16666666666667
136,1,length constraint,136.0
45,2,geographical information,22.5
77,5,experimental method,15.4
418,4,event time,104.5
61,3,implementation issue,20.33333333333333
138,6,lexis,23.0
68,3,regular income,22.66666666666667
18,1,frame number,18.0
6046,34,transducer,177.8235294117647
11552,1575,scope,7.334603174603175
3,1,caffeine headache,3.0
119,4,single text,29.75
102,22,set theory,4.636363636363637
11,7,product search,1.571428571428571
33844,124,lexicon,272.9354838709677
2,1,logical tone,2.0
9,1,keystroke sequence,9.0
1545,2,negative example,772.5
12,1,werde,12.0
11,5,cognitive development,2.2
54,1,general sentence,54.0
83,10,specific approach,8.3
3,2,scientific statement,1.5
10,1,erps,10.0
42,2,second solution,21.0
2537,16,urdu,158.5625
222,1,nlp component,222.0
909,43,single sentence,21.13953488372093
8,1,superlative degree,8.0
448,6,first term,74.66666666666667
160,1,problematic case,160.0
424,1,second argument,424.0
56,1,algorithmic approach,56.0
464,1,standard annotation,464.0
83,3,actual system,27.66666666666667
1000,170,brevity,5.882352941176471
36,1,function definition,36.0
156,1,relational data,156.0
22,1,salient difference,22.0
108,1,initial study,108.0
29274,3124,chinese,9.370678617157491
58,1,euclidean space,58.0
894,30,new method,29.8
48,11,single test,4.363636363636363
19,9,bien que,2.111111111111111
4980,1,lexical item,4980.0
69,1,metaphorical meaning,69.0
115,2,language knowledge,57.5
178,22,bioinformatics,8.090909090909092
905,2,translation process,452.5
12,3,french model,4.0
276,32,mobile device,8.625
12,1,flat approach,12.0
22,1,structure change,22.0
14550,1580,interaction,9.208860759493671
1121,2,adjacency,560.5
202,12,text quality,16.83333333333333
79,1,electronic submission,79.0
15,3,course design,5.0
3652,216,coordination,16.90740740740741
145,1,comprehensibility,145.0
50,3,formal approach,16.66666666666667
276,1,statistical learning,276.0
75,4,video data,18.75
443,3,xle,147.6666666666667
28,1,problem sentence,28.0
230,1,syntactic theory,230.0
6,1,japanese sentence structure,6.0
7246,5,referent,1449.2
328,8,computer vision,41.0
26,1,source element,26.0
245,1,frequency list,245.0
191,4,underlying structure,47.75
969,58,linkage,16.70689655172414
50,5,intuitive sense,10.0
6,1,definite distinction,6.0
21,1,chinese room,21.0
64,1,appropriate representation,64.0
10,4,age appropriateness,2.5
13,2,optimal form,6.5
17,6,grammar problem,2.833333333333333
5,1,slovene language,5.0
42,7,individual case,6.0
278,33,bulgaria,8.424242424242424
2,1,specific poster,2.0
86,2,wikipedias,43.0
44,2,second text,22.0
5,1,example command,5.0
76889,18639,level,4.125167659209185
284,6,related concept,47.33333333333334
232,8,language structure,29.0
1281,38,full text,33.71052631578947
5,1,family grouping,5.0
6,1,indexing problem,6.0
62,7,english alphabet,8.857142857142858
105,4,causal relationship,26.25
104,1,overall system performance,104.0
532,38,clef,14.0
334,1,ranking task,334.0
47,13,distance relationship,3.615384615384615
948,5,overall accuracy,189.6
16,7,mother language,2.285714285714286
21,2,idiomatic use,10.5
661,26,hyphen,25.42307692307692
54031,7899,process,6.840232940878592
391,2,finite number,195.5
313,14,type information,22.35714285714286
1348,309,user interface,4.362459546925566
40,1,text context,40.0
9,3,interface problem,3.0
796,4,fsa,199.0
18,2,empirical science,9.0
36,1,korean text,36.0
400,2,absolute value,200.0
490,4,overall system,122.5
7470,1,wsd,7470.0
150,2,reference data,75.0
2,1,component issue,2.0
64,2,multiple choice test,32.0
65,3,novel information,21.66666666666667
3598,6,relatedness,599.6666666666666
86,7,european portuguese,12.28571428571429
844,3,dictionary entry,281.3333333333333
24,4,distinct sense,6.0
19,3,income inequality,6.333333333333333
99060,1209,relation,81.93548387096774
216,2,ungrammatical sentence,108.0
98,7,theoretical background,14.0
613,116,english speaker,5.28448275862069
85,11,type error,7.727272727272728
4,1,overall learning process,4.0
429,12,real number,35.75
7152,2456,environment,2.912052117263844
354,4,superset,88.5
118,1,gaussian process,118.0
1156,14,statistical method,82.57142857142857
6,1,linguistics article,6.0
158,1,genotype,158.0
2927,92,intersection,31.81521739130435
75584,25390,order,2.976920047262702
18,2,semitone,9.0
146,1,geolocation,146.0
123,5,accentuation,24.6
14,2,individual plan,7.0
60,18,complete agreement,3.333333333333333
109,3,common method,36.33333333333334
2527,18,prolog,140.3888888888889
56,1,utrecht,56.0
11,2,tokyo university,5.5
2329,32,chiang,72.78125
701,168,sorting,4.172619047619047
30,1,process description,30.0
32,1,data exploration,32.0
63,15,human behaviour,4.2
1494,226,validity,6.610619469026549
1637,12,data point,136.4166666666667
314,1,subjective sentence,314.0
109,8,particular text,13.625
22,1,class experiment,22.0
1984,41,lookup,48.39024390243902
76,26,limited vocabulary,2.923076923076923
45,1,calculation method,45.0
36,15,second paragraph,2.4
192,1,false positive rate,192.0
36,2,character information,18.0
48,1,training machine,48.0
68,5,manual process,13.6
113,1,exponential time,113.0
120,11,spanish text,10.90909090909091
91,2,applicable rule,45.5
19,3,many keywords,6.333333333333333
91,9,particular value,10.11111111111111
836,47,acknowledgment,17.78723404255319
138,4,theoretical analysis,34.5
608,9,factuality,67.55555555555556
504,4,research area,126.0
34,3,high quality output,11.33333333333333
136,3,second language acquisition,45.33333333333334
9,1,link effect,9.0
55,10,new solution,5.5
52,3,speech style,17.33333333333333
151,59,actual text,2.559322033898305
13,4,edit text,3.25
233,10,new application,23.3
20,2,focus mechanism,10.0
3,1,endocrinol,3.0
12,1,type map,12.0
21119,2,test set,10559.5
1547,2,different domain,773.5
125,2,conceptual information,62.5
20,4,appropriate content,5.0
363,1,clustering technique,363.0
238,1,sense number,238.0
16,1,heuristic value,16.0
74930,2015,document,37.18610421836228
7,2,implementation approach,3.5
39,2,unique class,19.5
507,1,linear order,507.0
482,1,evaluation criterion,482.0
78,5,simple procedure,15.6
2073,7,dynamic programming,296.1428571428572
113514,5709,approach,19.88334209143458
212,1,topic change,212.0
52,9,collaborative work,5.777777777777778
6,1,universal concept,6.0
202,1,spelling variation,202.0
38,4,basic data structure,9.5
232,16,whole text,14.5
702,1,news text,702.0
30,1,declarative statement,30.0
4,1,satellite launch,4.0
241,1,prediction problem,241.0
258,2,case information,129.0
169,2,relevant concept,84.5
46,1,speech process,46.0
404,2,individual sentence,202.0
369,1,user interaction,369.0
24,4,grammar example,6.0
76,30,design process,2.533333333333333
1541,895,sketch,1.721787709497207
175,8,original question,21.875
50,2,system module,25.0
561,15,placeholder,37.4
17,8,conversationalist,2.125
177,3,ongoing research,59.0
152,8,review text,19.0
1105,37,argumentation,29.86486486486486
94,2,complex data,47.0
2,1,assignment deadline,2.0
175,75,randomness,2.333333333333333
150,1,monolingual dictionary,150.0
371,2,french sentence,185.5
7433,1,morpheme,7433.0
327,74,siegel,4.418918918918919
1158,2,correlation coefficient,579.0
12241,322,modeling,38.01552795031056
120,5,optimal result,24.0
50,8,fundamental idea,6.25
94,13,unavailability,7.230769230769231
4369,1367,intention,3.196049743964887
3718,9,perplexity,413.1111111111111
2742,9,ellipsis,304.6666666666667
7645,2545,community,3.003929273084479
24,1,previous solution,24.0
334,24,new topic,13.91666666666667
183,3,logical analysis,61.0
114,61,personal information,1.868852459016394
11,1,bibliographic data,11.0
6,1,successful event,6.0
5,1,metaphor usage,5.0
516,4,system level,129.0
215,2,indexer,107.5
4,1,ontology work,4.0
167,2,infinitive form,83.5
106,1,cognitive effort,106.0
736,192,product review,3.833333333333333
694,170,spam,4.08235294117647
3,2,lumpectomy,1.5
3,2,column layout,1.5
78,1,word semantics,78.0
126,1,tactic analysis,126.0
28,1,information processing system,28.0
14,4,map location,3.5
9580,3016,formula,3.176392572944297
13,2,individual approach,6.5
94,1,sampling approach,94.0
485,265,nasal,1.830188679245283
36,3,database object,12.0
5,1,constructive input,5.0
41,1,simplex method,41.0
173,2,correct output,86.5
300,4,random sampling,75.0
63,2,simple context,31.5
4,1,usable text,4.0
71,1,preposition usage,71.0
11,1,post text,11.0
1124,2,ances,562.0
20,4,movie data,5.0
170,3,type theory,56.66666666666666
17,10,gender bias,1.7
117,1,conversational partner,117.0
15,2,search functionality,7.5
13,2,rote learning,6.5
792,7,language use,113.1428571428571
121,1,robot interaction,121.0
28,1,lanham,28.0
50,11,process information,4.545454545454546
10,2,specific syntax,5.0
2,1,centric company,2.0
232,11,cambridge university,21.09090909090909
7,1,lexicographical work,7.0
146,3,main memory,48.66666666666666
176,1,computational work,176.0
19,3,second speaker,6.333333333333333
46,11,basic sentence,4.181818181818182
11,1,resource problem,11.0
32,1,suicide risk,32.0
110,1,event information,110.0
27,1,protein structure,27.0
16,1,alignment effect,16.0
882,42,tradeoff,21.0
268,16,effective method,16.75
94,4,objective evaluation,23.5
6331,26,twitter,243.5
58,1,explicit knowledge,58.0
11486,409,learner,28.08312958435208
4,2,concise oxford dictionary,2.0
75,3,english sense,25.0
16,2,cognitive approach,8.0
68,42,emotional content,1.619047619047619
67,1,global approach,67.0
59,1,student input,59.0
25,1,practicability,25.0
49383,24,parsing,2057.625
52,1,basic relation,52.0
1600,415,inconsistency,3.855421686746988
33,1,experimental analysis,33.0
5653,222,paradigm,25.46396396396396
999,397,browser,2.516372795969773
2455,1,tree structure,2455.0
133,5,example text,26.6
104,1,visualization tool,104.0
100,1,iterative approach,100.0
37,2,content provider,18.5
395,47,commonality,8.404255319148936
58330,14652,question,3.981026481026481
32,3,english native speaker,10.66666666666667
106,3,chicago press,35.33333333333334
2732,27,integer,101.1851851851852
10,2,word processing software,5.0
8,1,logical scene,8.0
